925,

1075

1981.4,9.29901E-22,1.24293E-21
1981.6,9.22624E-22,1.23621E-21
1981.8,9.22721E-22,1.23936E-21
1982,9.29877E-22,1.25201E-21
1982.2,9.42331E-22,1.27187E-21
1982.4,9.57616E-22,1.29565E-21
1982.6,9.72595E-22,1.31913E-21
1982.8,9.84347E-22,1.33832E-21
1983,9.91422E-22,1.35122E-21
1983.2,9.92865E-22,1.35648E-21
1983.4,9.88456E-22,1.35375E-21
1983.6,9.79296E-22,1.34447E-21
1983.8,9.66591E-22,1.33025E-21
1984,9.51543E-22,1.31273E-21
1984.2,9.35106E-22,1.29319E-21
1984.4,9.19155E-22,1.27422E-21
1984.6,9.05409E-22,1.25822E-21
1984.8,8.94781E-22,1.24647E-21
1985,8.89795E-22,1.24254E-21
1985.2,8.91461E-22,1.24789E-21
1985.4,9.00862E-22,1.26412E-21
1985.6,9.17405E-22,1.29046E-21
